id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin,operating_profit_margin,roe_calculated,roa
1054,RELIANCE,Mar 2024,899041,736543,162498.0,18.0,16179,23118,50832,104727,25.0,79020,51.0,10.0,1185,6766.0,786715,458991,502576,1755048,779985,338855,225672,410536,1755048,8.789365557299389,18.07459281612296,9.958650553699458,4.502440958879758
1056,SBILIFE,Mar 2013,14870,14443,427.0,3.0,292,4,25,690,9.0,630,6.0,8.0,1187,1000.0,1736,0,50978,53714,283,3,50047,3382,53714,4.236718224613315,2.8715534633490245,23.026315789473685,1.1728785791413783
1057,SBILIFE,Mar 2014,17258,16747,511.0,3.0,344,5,35,816,11.0,728,7.0,14.0,1188,1000.0,2356,0,57284,60640,304,4,56275,4058,60640,4.218333526480473,2.9609456483949472,21.69249106078665,1.2005277044854883
1058,SBILIFE,Mar 2015,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,1189,1000.0,3056,0,70064,74121,292,7,69385,4437,74121,3.4830548314030514,3.3933074062994146,20.09368836291913,1.0995534329002576
1059,SBILIFE,Mar 2016,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,1190,1000.0,3733,0,78696,83429,301,146,77843,5139,83429,4.367625750362244,4.760919064375906,17.832241707162478,1.0116386388426086
1060,SBILIFE,Mar 2017,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,1191,1000.0,4552,0,96687,102240,507,31,95830,5871,102240,3.1262275762734055,3.496137226659683,17.201008645533143,0.9340766823161188
1061,SBILIFE,Mar 2018,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,1192,1000.0,5528,0,115193,121720,511,70,114436,6703,121720,3.3756017377010687,3.9098274040154988,17.61642156862745,0.9447913243509694
1062,SBILIFE,Mar 2019,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,1193,1000.0,6576,0,139157,146734,563,32,139325,6814,146734,2.9750695004932295,3.304636355483813,17.51583949313622,0.9043575449452751
1063,SBILIFE,Mar 2020,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,1194,1000.0,7743,0,156837,165580,568,13,158813,6186,165580,3.246723594684689,3.0846157358783506,16.264440123527393,0.8587993719048195
1064,SBILIFE,Mar 2021,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,1195,1000.0,9400,0,216430,226830,564,1,218756,7509,226830,1.7774956356133946,1.0645440894607694,14.000000000000002,0.641890402504078
1065,SBILIFE,Mar 2022,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,1196,1000.0,10622,0,261715,273337,919,3,264437,7978,273337,1.8148295434004555,0.8796982514490921,12.958182756840475,0.5509682187190171
1066,SBILIFE,Mar 2023,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,1197,1001.0,12017,0,301582,314599,867,1,303988,9743,314599,2.1342824544868297,0.15129718736048417,13.220156706099248,0.547045604086472
1067,SBILIFE,Mar 2024,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,1198,1001.0,13907,0,383390,398299,1198,6,384943,12152,398299,1.4349789374791648,0.18638058005273206,12.704588140595655,0.4755221579767963
1082,SHREECEM,Jun 2013,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,1213,35.0,3809,1288,1028,6160,1782,133,2203,2042,6160,18.530823181985973,28.811369509043928,26.11862643080125,16.2987012987013
1083,SHREECEM,Jun 2014,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,1214,35.0,4676,1200,1418,7329,2194,758,2244,2132,7329,13.770778652668417,24.32195975503062,16.705582678836763,10.738163460226497
1084,SHREECEM,Jun 2015,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,1215,35.0,5241,917,1805,7998,3004,511,1662,2820,7998,6.806199073334398,21.47307876657613,8.074298711144806,5.326331582895724
1086,SHREECEM,Mar 2017,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,1217,35.0,7663,1293,2175,11166,2599,710,4042,3814,11166,15.580637654177332,29.24133116127531,17.394128345024683,11.99176070213147
1087,SHREECEM,Mar 2018,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,1218,35.0,8862,3403,2842,15142,3589,1427,5434,4691,15142,14.075053391640393,25.15000508491813,15.55580532763853,9.140140007924977
1088,SHREECEM,Mar 2019,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,1219,35.0,9636,2803,3019,15493,6182,1129,2286,5896,15493,8.084428514536041,22.277976901632815,10.495295212490953,6.551345769056994
1089,SHREECEM,Mar 2020,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,1220,36.0,13133,3146,3629,19944,6163,1197,6358,6227,19944,11.998756605533105,29.305253341622628,11.72450451818665,7.741676694745286
1090,SHREECEM,Mar 2021,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,1221,36.0,15361,2230,3886,21513,6216,997,8500,5800,21513,17.234513274336283,30.169616519174042,15.17828148340586,10.863198995955933
1091,SHREECEM,Mar 2022,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,1222,36.0,17424,2129,4159,23749,7282,1054,9033,6380,23749,8.454363757495004,24.716855429713526,7.268041237113403,5.343382879279127
1092,SHREECEM,Mar 2023,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,1223,36.0,18600,2725,4973,26334,7481,2797,8683,7373,26334,13.270221823885278,16.580775263275825,12.711955355226442,8.99597478544847
1093,SHREECEM,Mar 2024,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,1224,36.0,20667,1656,5566,27925,9591,1930,7556,8848,27925,8.445007553238145,22.01647093221578,8.370767521615225,6.205908683974934
1095,SHRIRAMFIN,Mar 2013,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,1260,227.0,7111,33386,6550,47274,72,0,3280,43922,47274,20.873163076045085,31.088600370951635,19.937312619242302,3.0947243728053473
1096,SHRIRAMFIN,Mar 2014,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,1261,227.0,8283,38630,5192,52332,155,0,2435,49742,52332,16.021708352996697,23.58423784804153,15.957696827262044,2.5949705724986623
1097,SHRIRAMFIN,Mar 2015,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,1262,227.0,9039,46695,6193,62154,154,0,3037,58962,62154,11.201917838073443,18.426501035196686,11.094323332613858,1.6539563020883612
1098,SHRIRAMFIN,Mar 2016,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,1263,227.0,9949,49790,8048,68013,152,0,1340,66522,68013,11.429674679023073,17.607877208224732,11.635220125786164,1.7408436622410421
1099,SHRIRAMFIN,Mar 2017,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,1264,227.0,11105,53080,10034,74446,136,0,1518,72791,74446,11.611483078051913,18.08676511052004,11.17190257677374,1.7005614808048786
1100,SHRIRAMFIN,Mar 2018,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,1265,227.0,13463,82131,1539,97360,122,0,2456,94782,97360,18.878684639312695,28.181010220708043,18.619430241051862,2.6181183237469186
1101,SHRIRAMFIN,Mar 2019,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,1266,227.0,15736,87914,1542,105419,147,0,4126,101146,105419,16.580844490216272,24.465756951596294,16.13731754682704,2.443582276439731
1102,SHRIRAMFIN,Mar 2020,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,1267,227.0,17915,94735,1389,114266,489,0,2936,110841,114266,15.168166173540246,21.526477869693856,13.84632344835189,2.1983792204155215
1103,SHRIRAMFIN,Mar 2021,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,1268,253.0,21464,106546,1647,129910,437,0,3347,126126,129910,14.343932958328551,19.527034783606933,11.50711424229866,1.9236394426910937
1104,SHRIRAMFIN,Mar 2022,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,1269,271.0,25824,114846,1328,142268,418,0,6971,134879,142268,14.131394443001819,19.03921059465074,10.427284920482851,1.9125875108949308
1105,SHRIRAMFIN,Mar 2023,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,1270,374.0,43138,164202,2858,210573,3714,66,7430,199363,210573,19.742883379247015,28.856749311294767,13.835263835263836,2.8588660464541986
1106,SHRIRAMFIN,Mar 2024,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,1271,376.0,48571,195496,3823,248266,3718,0,9472,235076,248266,20.333626470264925,28.918874354182698,15.116350338120824,2.9802711607711085
1108,SIEMENS,Sep 2011,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,1273,68.0,3748,0,6341,10158,1169,249,0,8739,10158,7.26056043496445,9.795064826432455,22.746331236897273,8.544989171096674
1109,SIEMENS,Sep 2014,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,1274,71.0,4304,0,5915,10290,1356,41,8,8886,10290,5.6471249297621275,1.1144409065368046,13.782857142857145,5.860058309037901
1110,SIEMENS,Sep 2015,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,1275,71.0,5046,25,5433,10576,1394,32,114,9037,10576,11.114266780270757,9.448073463978037,22.94313074066836,11.100605143721634
1111,SIEMENS,Sep 2016,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,1276,71.0,6732,25,5157,11986,1227,79,110,10570,11986,26.889360524130296,9.421426594075852,42.83404380420402,24.311696979809778
1112,SIEMENS,Sep 2017,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,1277,71.0,7619,0,5448,13138,1365,143,0,11630,13138,10.275643922277451,9.543605964753727,14.785435630689205,8.654285279342364
1113,SIEMENS,Sep 2018,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,1278,71.0,8228,0,6037,14336,1381,62,0,12893,14336,7.041813208284486,10.371238765142634,10.85672972647307,6.284877232142858
1114,SIEMENS,Sep 2019,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,1279,71.0,8978,0,6309,15358,1219,58,0,14081,15358,8.399571996331396,11.38795475389789,12.144988396507902,7.15587967183227
1115,SIEMENS,Sep 2020,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,1280,71.0,9421,0,6368,15860,1196,88,0,14576,15860,7.7317514578725115,10.08445606273879,8.1015592077539,4.848675914249685
1116,SIEMENS,Sep 2021,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,1281,71.0,10276,4,7664,18015,3264,35,3,14713,18015,8.25125018942264,11.001666919230187,10.52478979414323,6.04496253122398
1117,SIEMENS,Sep 2022,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,1282,71.0,11539,182,8317,20109,3107,52,1,16949,20109,9.561283926137069,11.525591770975337,13.290267011197244,7.673181162663484
1118,SIEMENS,Sep 2023,19554,17067,2487.0,13.0,496,23,321,2640,26.0,1962,55.0,18.0,1283,71.0,13016,175,8384,21646,3038,50,1,18556,21646,10.03375268487266,12.718625345197914,14.991976770841292,9.064030305830178
1119,SIEMENS,Sep 2024,22240,19136,3104.0,14.0,925,60,330,3639,25.0,2718,76.0,16.0,1284,71.0,15286,279,9663,25299,3112,103,1,22082,25299,12.221223021582734,13.956834532374101,17.698769290877124,10.743507648523657
1120,SUNPHARMA,Mar 2013,11131,6346,4784.0,43.0,-90,43,336,4315,20.0,3469,14.0,9.0,1310,104.0,14886,260,5128,20377,5647,563,2412,11756,20377,31.165214266463032,42.979067469230074,23.142094729819878,17.024095794277862
1121,SUNPHARMA,Mar 2014,16080,9078,7003.0,44.0,-1968,44,409,4581,15.0,3879,15.0,10.0,1311,207.0,18318,2561,8009,29095,6817,842,2786,18650,29095,24.12313432835821,43.55099502487562,20.939271255060728,13.332187661110156
1122,SUNPHARMA,Mar 2015,27392,19498,7894.0,29.0,283,579,1195,6403,14.0,5476,22.0,14.0,1312,207.0,25431,8996,14089,48723,12682,2039,2716,31286,48723,19.99123831775701,28.818633177570092,21.358920352601608,11.239045214785625
1123,SUNPHARMA,Mar 2016,28487,20313,8174.0,29.0,-42,523,1038,6571,14.0,5658,19.0,5.0,1313,241.0,32742,8497,13948,55428,15872,2175,1830,35550,55428,19.861691297784954,28.693790149892934,17.154291604766094,10.207837194197879
1124,SUNPHARMA,Mar 2017,31578,21476,10102.0,32.0,610,400,1265,9048,13.0,7846,29.0,12.0,1314,240.0,36400,9832,14624,61095,17675,2801,1192,39427,61095,24.846412059028438,31.99062638545823,21.413755458515286,12.842294786807432
1125,SUNPHARMA,Mar 2018,26489,20858,5631.0,21.0,-135,518,1500,3479,26.0,2542,9.0,23.0,1315,240.0,38074,10385,15598,64297,18853,2465,7143,35837,64297,9.596436256559326,21.257880629695343,6.634650519392389,3.9535281583899717
1126,SUNPHARMA,Mar 2019,29066,22689,6377.0,22.0,-258,555,1753,3810,16.0,3208,11.0,25.0,1316,240.0,41169,10514,12666,64590,21837,1411,7903,33439,64590,11.036950388770386,21.939723388151105,7.747108116593012,4.96671311348506
1127,SUNPHARMA,Mar 2020,32838,25855,6983.0,21.0,382,303,2053,5010,16.0,4172,16.0,25.0,1317,240.0,45025,8315,14615,68194,22847,1220,10143,33984,68194,12.704793227358548,21.264997868323285,9.216834198608197,6.117840279203449
1128,SUNPHARMA,Mar 2021,33498,25028,8470.0,25.0,-3449,141,2080,2799,18.0,2272,12.0,62.0,1318,240.0,46223,3869,17291,67622,21553,1567,9612,34890,67622,6.782494477282226,25.285091647262526,4.889912403417773,3.359853302179764
1129,SUNPHARMA,Mar 2022,38654,28397,10258.0,27.0,-3505,127,2144,4481,24.0,3389,14.0,73.0,1319,240.0,47771,1290,20474,69776,22665,1287,12849,32975,69776,8.767527293423708,26.538003828840484,7.0587990252233865,4.856970878238935
1130,SUNPHARMA,Mar 2023,43886,32235,11650.0,27.0,459,172,2529,9408,9.0,8513,35.0,33.0,1320,240.0,55755,6886,17831,80712,24065,4973,14824,36849,80712,19.39798569019733,26.546051132479608,15.20314313778016,10.547378332837743
1131,SUNPHARMA,Mar 2024,48497,35479,13018.0,28.0,865,238,2557,11088,13.0,9610,40.0,34.0,1321,240.0,63427,3274,18367,85308,23211,5354,15026,41717,85308,19.815658700538176,26.84289749881436,15.094161810671148,11.2650630655976
1133,TATACONSUM,Mar 2013,7351,6581,770.0,10.0,56,84,105,637,26.0,445,6.0,36.0,1401,62.0,4748,1389,2595,8794,4434,91,578,3691,8794,6.0535981499115765,10.474765338049245,9.251559251559252,5.060268364794178
1134,TATACONSUM,Mar 2014,7738,6986,752.0,10.0,170,87,129,707,26.0,510,7.0,29.0,1402,62.0,5787,1438,2625,9911,5181,60,611,4060,9911,6.590850348927371,9.7182734556733,8.719439220379552,5.145797598627787
1135,TATACONSUM,Mar 2015,7993,7201,792.0,10.0,-77,82,133,500,43.0,273,4.0,6.0,1403,62.0,5431,1324,2641,9458,4922,47,622,3867,9458,3.415488552483423,9.908670086325534,4.96996176952485,2.886445337280609
1136,TATACONSUM,Mar 2016,6637,6271,366.0,6.0,38,117,117,170,99.0,-37,0.0,-999.0,1404,63.0,6184,1354,2294,9895,4662,39,1366,3828,9895,-0.5574807895133344,5.514539701672443,-0.5922842964623019,-0.3739262253663466
1137,TATACONSUM,Mar 2017,6780,5988,791.0,12.0,88,43,126,662,30.0,455,6.0,38.0,1405,63.0,6202,787,2499,9551,4573,63,1451,3465,9551,6.710914454277287,11.666666666666666,7.262569832402235,4.763899068160402
1138,TATACONSUM,Mar 2018,6815,5976,839.0,12.0,73,52,116,753,25.0,556,8.0,30.0,1406,63.0,6968,1068,2362,10461,4798,135,1161,4366,10461,8.158473954512106,12.311078503301541,7.907836723083488,5.31497944747156
1139,TATACONSUM,Mar 2019,7252,6466,786.0,11.0,124,78,123,735,36.0,457,6.0,39.0,1407,63.0,7269,1141,2408,10881,4913,424,1188,4355,10881,6.301709873138445,10.83838940981798,6.232951445717403,4.199981619336459
1140,TATACONSUM,Mar 2020,9637,8345,1292.0,13.0,-163,69,242,809,34.0,460,5.0,54.0,1408,92.0,13723,1586,3072,18473,11656,95,1323,5399,18473,4.77326968973747,13.406661824219155,3.329714078899747,2.490120716721702
1141,TATACONSUM,Mar 2021,11602,10058,1544.0,13.0,91,73,255,1311,24.0,930,9.0,44.0,1409,92.0,14442,1634,4050,20218,12023,113,806,7276,20218,8.015859334597483,13.308050336148941,6.398789046374019,4.599861509545949
1142,TATACONSUM,Mar 2022,12425,10707,1719.0,14.0,88,87,278,1456,26.0,1015,10.0,60.0,1410,92.0,15050,1412,4521,21075,12599,247,797,7431,21075,8.169014084507042,13.835010060362174,6.703209615638621,4.816132858837485
1143,TATACONSUM,Mar 2023,13783,11927,1856.0,13.0,328,130,304,1794,25.0,1320,12.0,65.0,1411,93.0,16184,1600,4886,22762,13070,295,1433,7965,22762,9.577015163607342,13.465863745193355,8.109602506604412,5.799138915736754
1144,TATACONSUM,Mar 2024,15206,12922,2284.0,15.0,-81,87,377,1696,23.0,1215,12.0,64.0,1412,95.0,15962,3477,8345,27879,19358,190,871,7461,27879,7.9902669998684726,15.020386689464685,7.566793298872766,4.358119014311847
1146,TATAMOTORS,Mar 2013,188793,164197,24596.0,13.0,213,3560,7601,13647,28.0,9976,35.0,6.0,1466,638.0,36999,53716,76977,168330,55512,18454,8765,85600,168330,5.284094219595007,13.02802540348424,26.505832026994714,5.9264539891879044
1147,TATAMOTORS,Mar 2014,232834,197980,34853.0,15.0,-157,4749,11078,18869,25.0,14050,48.0,5.0,1467,644.0,64960,60642,92180,218426,69092,33263,10687,105385,218426,6.034342063444342,14.96903373218688,21.416377050179864,6.432384423099815
1148,TATAMOTORS,Mar 2015,263159,223920,39239.0,15.0,714,4861,13389,21703,35.0,14073,48.0,0.0,1468,644.0,55618,73610,107442,237315,88479,28640,15337,104858,237315,5.347717539586334,14.910757374819026,25.013330489495573,5.9300929144807535
1149,TATAMOTORS,Mar 2016,273046,234650,38395.0,14.0,-2670,4889,16711,14126,21.0,11678,40.0,1.0,1469,679.0,78273,69360,114872,263184,107232,25919,23767,106266,263184,4.276935021937695,14.061733187814507,14.791265579086026,4.437199829776886
1150,TATAMOTORS,Mar 2017,269693,240104,29589.0,11.0,1869,4238,17905,9315,35.0,7557,26.0,0.0,1470,679.0,57383,78604,135914,272580,95944,33699,20338,122600,272580,2.8020749518897414,10.971363735803303,13.015397333884469,2.7723970944309926
1151,TATAMOTORS,Mar 2018,291550,260093,31458.0,11.0,5933,4682,21554,11155,39.0,9091,31.0,0.0,1471,679.0,94749,88950,142813,327192,121414,40034,20813,144932,327192,3.1181615503344196,10.789915966386554,9.526554051221863,2.778490916648329
1152,TATAMOTORS,Mar 2019,301938,277274,24664.0,8.0,-26686,5759,23591,-31371,-8.0,-28724,-100.0,0.0,1472,679.0,59500,106175,139349,305703,111234,31884,15771,146814,305703,-9.513211321529585,8.16856440726242,-47.73093604081158,-9.396047798026189
1153,TATAMOTORS,Mar 2020,261068,243081,17987.0,7.0,102,7243,21425,-10580,4.0,-11975,-39.0,0.0,1473,720.0,62359,124788,132313,320179,127107,35622,16308,141141,320179,-4.586927543781696,6.889775843841452,-18.984131010320393,-3.740095384144494
1154,TATAMOTORS,Mar 2021,249795,217507,32287.0,13.0,-11118,8097,23547,-10474,24.0,-13395,-41.0,0.0,1474,766.0,54481,142131,144193,341570,138708,20964,24620,157278,341570,-5.362397165675854,12.92539882703817,-24.245660397849658,-3.921597329976286
1155,TATAMOTORS,Mar 2022,278454,253734,24720.0,9.0,2424,9312,24836,-7003,60.0,-11309,-34.0,0.0,1475,766.0,43795,146449,138051,329061,138855,10251,29380,150575,329061,-4.061353042154179,8.877588398801956,-25.378694374004173,-3.4367488094912497
1156,TATAMOTORS,Mar 2023,345967,314151,31816.0,9.0,6664,10225,24860,3394,21.0,2690,7.0,32.0,1476,766.0,44556,134113,155239,334674,132080,14274,26379,161941,334674,0.7775308049611668,9.196252821800924,5.935307356250828,0.8037672481280291
1157,TATAMOTORS,Mar 2024,437928,378389,59538.0,14.0,5673,9986,27270,27955,-14.0,31807,94.0,7.0,1477,766.0,84152,107262,177340,369521,121285,35698,22971,189566,369521,7.263066074788551,13.595385542828959,37.45613415294755,8.607629877598297
1159,TATAPOWER,Mar 2013,33177,27583,5595.0,17.0,375,2642,2052,1277,92.0,123,0.0,-319.0,1453,237.0,12098,37882,17038,67257,41353,2358,3120,20426,67257,0.37073876480694457,16.864092594267113,0.9971625456019456,0.18288059235469914
1160,TATAPOWER,Mar 2014,35726,28810,6916.0,19.0,229,3440,2730,975,99.0,12,-1.0,-114.0,1454,237.0,12164,40173,18810,71383,43394,3389,3019,21582,71383,0.033588982813637126,19.35845042825953,0.0967663898072736,0.016810725242704848
1161,TATAPOWER,Mar 2015,33593,27292,6301.0,19.0,1056,3699,2174,1484,72.0,457,1.0,210.0,1455,270.0,14048,40607,20260,75185,44726,3323,3445,23692,75185,1.3604024647992141,18.756883874616737,3.1917865623690456,0.607834009443373
1162,TATAPOWER,Mar 2016,29494,27389,2105.0,7.0,4060,3236,1649,1281,53.0,786,2.0,53.0,1456,270.0,11363,38849,19575,70057,36414,1345,11785,20513,70057,2.664948803146403,7.137044822675799,6.7566405914209575,1.1219435602438015
1163,TATAPOWER,Mar 2017,27588,22114,5473.0,20.0,1297,3365,1956,1450,24.0,1100,3.0,39.0,1457,270.0,12944,48815,20799,82829,46595,2178,11873,22184,82829,3.9872408293460926,19.838335508191967,8.32450431360678,1.3280372816284152
1164,TATAPOWER,Mar 2018,26840,24545,2295.0,9.0,6586,3761,2346,2773,6.0,2611,9.0,15.0,1458,270.0,16129,48589,16903,81892,44656,1653,12429,23154,81892,9.728017883755587,8.550670640834575,15.921702542837979,3.1883456259463685
1165,TATAPOWER,Mar 2019,29881,26811,3070.0,10.0,7186,4170,2393,3693,29.0,2606,9.0,15.0,1459,270.0,18035,48506,17262,84073,44305,2576,13542,23651,84073,8.721261001974499,10.27408721261002,14.236547391423107,3.099687176620318
1166,TATAPOWER,Mar 2020,29136,22331,6805.0,23.0,2280,4494,2634,1958,33.0,1316,4.0,41.0,1460,270.0,19296,51936,18172,89674,47666,1612,14535,25861,89674,4.516749038989566,23.355985722130697,6.725953184094859,1.4675379708722707
1167,TATAPOWER,Mar 2021,32703,25782,6921.0,21.0,1775,4010,2745,1941,26.0,1439,4.0,44.0,1461,320.0,22003,46708,29625,98655,52179,3270,13149,30056,98655,4.400207931994006,21.163196037060818,6.446266182860727,1.4586184177183112
1168,TATAPOWER,Mar 2022,42816,35785,7031.0,16.0,2486,3859,3122,2535,15.0,2156,5.0,32.0,1462,320.0,22122,51195,38913,112550,57389,4635,14160,36365,112550,5.035500747384155,16.421431240657697,9.606986899563319,1.9155930697467793
1169,TATAPOWER,Mar 2023,55109,47381,7728.0,14.0,5540,4372,3439,5457,30.0,3810,10.0,19.0,1463,320.0,28468,52923,46386,128096,61747,5376,16670,44303,128096,6.913571285996843,14.023117821045563,13.234681117132139,2.97433175118661
1170,TATAPOWER,Mar 2024,61449,50714,10735.0,17.0,3416,4633,3786,5732,25.0,4280,12.0,17.0,1464,320.0,32036,53689,53010,139054,67210,11561,16316,43968,139054,6.965125551270159,17.469771680580646,13.227840276919272,3.0779409438060035
1172,TATASTEEL,Mar 2013,134712,130746,3965.0,3.0,1445,3968,5575,-4133,78.0,-7272,-6.0,-11.0,1427,971.0,33201,68529,44176,146876,68002,14277,3258,61340,146876,-5.398182789951898,2.943316111408041,-21.280580592297788,-4.951115226449522
1173,TATASTEEL,Mar 2014,148614,132430,16184.0,11.0,716,4337,5841,6722,45.0,3665,3.0,27.0,1428,971.0,39561,81629,49443,171604,74907,26822,5093,64781,171604,2.466120284764558,10.889956531686112,9.042238231520773,2.1357311018391183
1174,TATASTEEL,Mar 2015,139504,136095,3409.0,2.0,5994,4848,5944,-1388,99.0,-3939,-3.0,-20.0,1429,971.0,30378,80701,47059,159109,68100,28678,3455,58876,159109,-2.8235749512558783,2.4436575295332035,-12.564994098695333,-2.475661339082013
1175,TATASTEEL,Mar 2016,101965,102590,-625.0,-1.0,10346,4221,5306,193,99.0,-497,0.0,-203.0,1430,970.0,42762,81987,51165,176884,72200,35996,10714,57974,176884,-0.4874221546609131,-0.6129554258814298,-1.136467575230952,-0.2809751023269488
1176,TATASTEEL,Mar 2017,112299,99156,13144.0,12.0,-3789,5072,5673,-1391,99.0,-4169,-4.0,-23.0,1431,970.0,36849,83014,51614,172447,92007,15784,12457,52200,172447,-3.712410618082084,11.704467537555988,-11.023559586451254,-2.4175543790265994
1177,TATASTEEL,Mar 2018,123249,101816,21433.0,17.0,10898,5455,5742,21135,16.0,17743,12.0,9.0,1432,1145.0,59726,92147,55704,208722,96105,16614,17899,78103,208722,14.396060008600475,17.38999910749783,29.148527213287117,8.500780943072604
1178,TATASTEEL,Mar 2019,157669,128351,29318.0,19.0,1524,7660,7342,15841,42.0,9122,9.0,15.0,1433,1145.0,67780,100816,63032,232773,124442,18641,5738,83952,232773,5.785538057576315,18.59465081912107,13.234675371780922,3.918839384292852
1179,TATASTEEL,Mar 2020,139817,122354,17463.0,12.0,-2884,7533,8441,-1395,-99.0,1174,1.0,74.0,1434,1145.0,72431,116328,59245,249149,134551,19497,6285,88816,249149,0.8396689959017859,12.489897508886616,1.5956290094596066,0.4712039783422771
1180,TATASTEEL,Mar 2021,156294,125790,30504.0,20.0,180,7607,9234,13844,41.0,8190,6.0,40.0,1435,1198.0,73041,88501,81169,243909,135775,19007,10682,78445,243909,5.240124380974318,19.517063994779072,11.031937391398053,3.357809674919745
1181,TATASTEEL,Mar 2022,243959,180469,63490.0,26.0,1300,5462,9101,50227,17.0,41749,33.0,16.0,1436,1221.0,113222,75561,92417,282422,133288,22046,13140,113948,282422,17.113121467131773,26.02486483384503,36.48016916718366,14.782488616325923
1182,TATASTEEL,Mar 2023,243353,211053,32300.0,13.0,1569,6299,9335,18235,56.0,8075,7.0,50.0,1437,1221.0,101861,84893,97421,285396,146621,31213,8410,99151,285396,3.3182249653795104,13.272899861518042,7.833569391358336,2.829401953776507
1183,TATASTEEL,Mar 2024,229171,206923,22248.0,10.0,-6005,7508,9882,-1147,99.0,-4910,-4.0,-101.0,1438,1247.0,90788,87082,90195,269312,148814,34356,6258,79885,269312,-2.1425049417247384,9.70803461170916,-5.334926929972293,-1.823164211026616
1185,TCS,Mar 2013,62989,44950,18040.0,29.0,1178,48,1080,18090,22.0,14076,36.0,31.0,1414,196.0,38350,332,13054,51932,9828,1895,1897,38312,51932,22.346758957913288,28.639921256092332,36.51740777253152,27.104675344681507
1186,TCS,Mar 2014,81809,56657,25153.0,31.0,1637,39,1349,25402,24.0,19332,49.0,33.0,1415,196.0,48999,297,17337,66829,9544,3168,3434,50682,66829,23.630651884267014,30.746005940666677,39.29667649151337,28.927561388020173
1187,TCS,Mar 2015,94648,70167,24482.0,26.0,3720,104,1799,26298,24.0,20060,51.0,78.0,1416,196.0,50439,358,22325,73318,11638,2766,1662,57252,73318,21.194320006761895,25.866368016228552,39.616865804285574,27.36026623748602
