id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,interest_coverage,asset_turnover,net_debt,high_leverage_flag,icr_label
189,ASIANPAINT,Mar 2017,15062,12068,2994.0,20.0,338,37,335,2960,32.0,2016,20.0,51.0,270,96.0,7508,560,4241,12405,3304,258,2652,6192,12405,0.07364544976328248,80.91891891891892,1.2141878274889157,560,False,Has Debt
190,ASIANPAINT,Mar 2018,16825,13621,3204.0,19.0,336,41,360,3138,33.0,2098,21.0,41.0,258,96.0,8314,533,4820,13763,3732,1405,2141,6485,13763,0.0633769322235434,78.14634146341463,1.2224805638305603,533,False,Has Debt
190,ASIANPAINT,Mar 2018,16825,13621,3204.0,19.0,336,41,360,3138,33.0,2098,21.0,41.0,271,96.0,8314,533,4820,13763,3732,1405,2141,6485,13763,0.0633769322235434,78.14634146341463,1.2224805638305603,533,False,Has Debt
191,ASIANPAINT,Mar 2019,19240,15475,3765.0,20.0,274,110,622,3306,33.0,2208,22.0,47.0,259,96.0,9375,1320,5459,16249,6497,210,2569,6974,16249,0.13937282229965156,34.22727272727273,1.1840728660225244,1320,False,Has Debt
191,ASIANPAINT,Mar 2019,19240,15475,3765.0,20.0,274,110,622,3306,33.0,2208,22.0,47.0,272,96.0,9375,1320,5459,16249,6497,210,2569,6974,16249,0.13937282229965156,34.22727272727273,1.1840728660225244,1320,False,Has Debt
192,ASIANPAINT,Mar 2020,20211,16054,4157.0,21.0,355,102,780,3629,24.0,2774,28.0,43.0,260,96.0,10034,1118,4889,16138,6272,140,2019,7707,16138,0.11036525172754195,40.754901960784316,1.2523856735654977,1118,False,Has Debt
192,ASIANPAINT,Mar 2020,20211,16054,4157.0,21.0,355,102,780,3629,24.0,2774,28.0,43.0,273,96.0,10034,1118,4889,16138,6272,140,2019,7707,16138,0.11036525172754195,40.754901960784316,1.2523856735654977,1118,False,Has Debt
193,ASIANPAINT,Mar 2021,21713,16857,4856.0,22.0,332,92,791,4304,26.0,3207,33.0,55.0,261,96.0,12710,1093,6456,20355,5859,183,4737,9577,20355,0.0853506168983289,52.78260869565217,1.0667157946450503,1093,False,Has Debt
193,ASIANPAINT,Mar 2021,21713,16857,4856.0,22.0,332,92,791,4304,26.0,3207,33.0,55.0,274,96.0,12710,1093,6456,20355,5859,183,4737,9577,20355,0.0853506168983289,52.78260869565217,1.0667157946450503,1093,False,Has Debt
194,ASIANPAINT,Mar 2022,29101,24298,4804.0,17.0,296,95,816,4188,26.0,3085,32.0,61.0,262,96.0,13716,1587,7560,22958,5519,426,3248,13765,22958,0.11490008688097307,50.56842105263158,1.2675755727850857,1587,False,Has Debt
194,ASIANPAINT,Mar 2022,29101,24298,4804.0,17.0,296,95,816,4188,26.0,3085,32.0,61.0,275,96.0,13716,1587,7560,22958,5519,426,3248,13765,22958,0.11490008688097307,50.56842105263158,1.2675755727850857,1587,False,Has Debt
195,ASIANPAINT,Mar 2023,34489,28229,6260.0,18.0,431,144,858,5689,26.0,4195,43.0,60.0,263,96.0,15896,1933,7854,25779,5770,1020,4262,14728,25779,0.12087293646823412,43.47222222222222,1.3378719112455875,1933,False,Has Debt
195,ASIANPAINT,Mar 2023,34489,28229,6260.0,18.0,431,144,858,5689,26.0,4195,43.0,60.0,276,96.0,15896,1933,7854,25779,5770,1020,4262,14728,25779,0.12087293646823412,43.47222222222222,1.3378719112455875,1933,False,Has Debt
196,ASIANPAINT,Mar 2024,35495,27910,7585.0,21.0,821,205,853,7348,24.0,5558,57.0,58.0,264,96.0,18632,2474,8698,29901,7147,2698,4588,15468,29901,0.1321016659547202,37.0,1.187084044011906,2474,False,Has Debt
196,ASIANPAINT,Mar 2024,35495,27910,7585.0,21.0,821,205,853,7348,24.0,5558,57.0,58.0,277,96.0,18632,2474,8698,29901,7147,2698,4588,15468,29901,0.1321016659547202,37.0,1.187084044011906,2474,False,Has Debt
198,ATGL,Mar 2018,1374,1008,366.0,27.0,80,125,61,259,36.0,162,6.0,0.0,279,257.0,759,1345,442,2803,897,102,180,1624,2803,1.3238188976377954,2.928,0.49018908312522297,1345,False,Has Debt
199,ATGL,Mar 2019,1719,1264,455.0,26.0,59,90,67,357,36.0,229,2.0,12.0,280,110.0,992,394,552,2048,980,190,176,701,2048,0.35753176043557167,5.055555555555555,0.83935546875,394,False,Has Debt
200,ATGL,Mar 2020,1875,1280,595.0,32.0,44,41,51,547,20.0,436,4.0,6.0,281,110.0,1361,428,577,2476,1198,342,282,655,2476,0.2909585316111489,14.512195121951219,0.7572697899838449,428,False,Has Debt
201,ATGL,Mar 2021,1696,991,704.0,42.0,30,40,63,631,25.0,463,4.0,6.0,282,110.0,1824,529,741,3204,1379,696,417,711,3204,0.27352637021716647,17.6,0.529338327091136,529,False,Has Debt
202,ATGL,Mar 2022,3038,2265,773.0,25.0,46,53,83,684,26.0,509,5.0,5.0,283,110.0,2306,1035,964,4415,1733,1171,634,878,4415,0.4283940397350993,14.584905660377359,0.6881087202718007,1035,False,Has Debt
203,ATGL,Mar 2023,4378,3508,870.0,20.0,54,78,113,733,25.0,546,5.0,5.0,284,110.0,2831,1422,1282,5645,2335,1619,682,1010,5645,0.48350901054063244,11.153846153846153,0.7755535872453498,1422,False,Has Debt
204,ATGL,Mar 2024,4475,3371,1104.0,25.0,62,111,158,896,26.0,668,6.0,4.0,285,110.0,3470,1557,1454,6592,3174,1502,706,1209,6592,0.43491620111731844,9.945945945945946,0.6788531553398058,1557,False,Has Debt
206,BAJAJ-AUTO,Mar 2013,20025,16370,3656.0,18.0,790,1,168,4277,29.0,3133,108.0,42.0,299,289.0,7776,116,4461,12642,2355,294,6059,3934,12642,0.014383137011779294,3656.0,1.5840056953013764,116,False,Has Debt
207,BAJAJ-AUTO,Mar 2014,20137,15974,4163.0,21.0,674,1,181,4655,31.0,3380,117.0,43.0,300,289.0,9878,59,5081,15308,2660,144,8448,4056,15308,0.0058030884233303826,4163.0,1.3154559707342566,59,False,Has Debt
208,BAJAJ-AUTO,Mar 2015,21595,17467,4128.0,19.0,228,6,267,4083,31.0,3026,105.0,48.0,301,289.0,10806,112,4758,15966,2448,255,8985,4277,15966,0.010094637223974764,688.0,1.3525616935988976,112,False,Has Debt
209,BAJAJ-AUTO,Mar 2016,22574,17781,4793.0,21.0,1194,1,307,5679,28.0,4061,140.0,39.0,302,289.0,13731,118,3102,17240,2026,52,11067,4095,17240,0.008416547788873038,4793.0,1.3093967517401393,118,False,Has Debt
210,BAJAJ-AUTO,Mar 2017,21755,17326,4429.0,20.0,1468,1,307,5588,27.0,4079,141.0,39.0,303,289.0,17567,120,3661,21638,2002,42,15477,4117,21638,0.006720430107526882,4429.0,1.0054071540807838,120,False,Has Debt
211,BAJAJ-AUTO,Mar 2018,25210,20364,4846.0,19.0,1404,1,315,5933,29.0,4219,146.0,41.0,304,289.0,20136,121,4595,25141,1878,56,18895,4312,25141,0.005924112607099143,4846.0,1.0027445209021122,121,False,Has Debt
212,BAJAJ-AUTO,Mar 2019,30358,25160,5198.0,17.0,2028,4,266,6956,29.0,4928,170.0,35.0,305,289.0,22944,125,5476,28834,1764,48,20603,6420,28834,0.005380278052769767,1299.5,1.0528542692654506,125,False,Has Debt
213,BAJAJ-AUTO,Mar 2020,29919,24809,5109.0,17.0,1832,3,246,6692,22.0,5212,180.0,67.0,306,289.0,21373,126,4722,26510,1699,60,19914,4837,26510,0.005816637429600221,1703.0,1.1285929837797057,126,False,Has Debt
214,BAJAJ-AUTO,Mar 2021,27741,22803,4938.0,18.0,1570,7,259,6241,22.0,4857,168.0,83.0,307,289.0,26984,121,6207,33602,1668,16,24687,7232,33602,0.0044366223004436624,705.4285714285714,0.8255758585798464,121,False,Has Debt
215,BAJAJ-AUTO,Mar 2022,33145,27886,5259.0,16.0,2671,9,270,7652,19.0,6166,213.0,66.0,308,289.0,29570,123,5129,35111,1836,77,26634,6564,35111,0.004119360996684417,584.3333333333334,0.9440061519182023,123,False,Has Debt
216,BAJAJ-AUTO,Mar 2023,36455,29991,6465.0,18.0,1703,40,286,7842,23.0,6060,214.0,65.0,309,283.0,29079,124,5651,35136,2842,85,26183,6026,35136,0.004223145562291397,161.625,1.037539845173042,124,False,Has Debt
217,BAJAJ-AUTO,Mar 2024,44870,36106,8765.0,20.0,1700,60,365,10040,23.0,7708,276.0,29.0,310,279.0,28683,1912,8470,39344,3217,35,28087,8005,39344,0.06601754022512257,146.08333333333334,1.1404534363562424,1912,False,Has Debt
219,AXISBANK,Mar 2013,27183,17516,8313.0,1353.0,5,6551,352,7553,31.0,5179,22.0,16.0,287,468.0,32690,296254,11145,340558,2245,142,113378,224792,340558,8.93461608058387,1.2689665699893147,0.07981900293048468,296254,True,Has Debt
220,AXISBANK,Mar 2014,30641,18690,9644.0,2307.0,8,7405,364,9349,33.0,6218,26.0,15.0,288,470.0,37926,333280,14674,386350,2346,102,113093,270810,386350,8.680070840712574,1.3023632680621202,0.0793089167852983,333280,True,Has Debt
221,AXISBANK,Mar 2015,35479,21254,11127.0,3097.0,9,8365,406,11057,33.0,7358,31.0,15.0,289,474.0,44475,406638,15656,467243,2447,105,118527,346164,467243,9.046652873256358,1.3301852958756724,0.07593265174652161,406638,True,Has Debt
222,AXISBANK,Mar 2016,40988,24155,13367.0,3466.0,8,9371,444,12394,34.0,8224,35.0,14.0,290,477.0,53082,472150,20678,546387,3358,216,131399,411414,546387,8.815511865419444,1.4264219400277451,0.07501642608627218,472150,True,Has Debt
223,AXISBANK,Mar 2017,44542,26449,23808.0,-5715.0,-13,11691,509,5468,33.0,3679,15.0,33.0,291,479.0,55901,527437,27644,611462,3518,292,129018,478633,611462,9.355037247250799,2.0364382858609185,0.07284508276883928,527437,True,Has Debt
224,AXISBANK,Mar 2018,45780,27163,28895.0,-10277.0,-22,10967,568,122,-99.0,276,1.0,0.0,292,513.0,63694,611425,28071,703703,3697,352,153037,546618,703703,9.522715591757908,2.634722348864776,0.06505585452953874,611425,True,Has Debt
225,AXISBANK,Mar 2019,54986,33278,27155.0,-5447.0,-10,13130,710,6974,33.0,4677,18.0,6.0,293,514.0,67288,711996,34248,814046,3842,288,174056,635860,814046,10.501106162060116,2.068164508758568,0.06754655142338394,711996,True,Has Debt
226,AXISBANK,Mar 2020,62635,37429,35066.0,-9859.0,-16,15537,773,4904,67.0,1627,6.0,0.0,294,564.0,85776,797337,44194,927872,3912,483,155282,768196,927872,9.234850590687978,2.256935058248053,0.06750392295489033,797337,True,Has Debt
227,AXISBANK,Mar 2021,63346,34107,31749.0,-2510.0,-4,12264,948,8806,25.0,6588,22.0,0.0,295,613.0,102981,850551,46859,1001005,4501,118,225336,771050,1001005,8.210427244821128,2.5887964774951078,0.06328240118680725,850551,True,Has Debt
228,AXISBANK,Mar 2022,67377,34245,29962.0,3170.0,5,15221,1008,17383,25.0,13025,42.0,2.0,296,614.0,117647,1020943,56576,1195779,4753,215,274608,916203,1195779,8.632964375406939,1.9684646212469614,0.056345695985629454,1020943,True,Has Debt
229,AXISBANK,Mar 2023,85164,42218,29089.0,13857.0,16,16143,13094,16906,43.0,9580,31.0,3.0,297,615.0,129166,1152038,62598,1344418,5000,142,288095,1051181,1344418,8.876784737365254,1.8019575048008425,0.06334636995339248,1152038,True,Has Debt
230,AXISBANK,Mar 2024,109369,59474,37943.0,11952.0,11,22442,1334,33060,25.0,24861,81.0,1.0,298,617.0,156406,1295302,65913,1518239,5860,267,332354,1179758,1518239,8.249122739980766,1.6907138401212014,0.0720367478374617,1295302,True,Has Debt
232,BAJAJFINSV,Mar 2013,8055,4124,3931.0,49.0,2,1204,22,2708,18.0,2214,10.0,2.0,312,80.0,7722,12991,44578,65370,1208,2,43251,20910,65370,1.6650858754165598,3.264950166112957,0.12322166131252868,12991,False,Has Debt
233,BAJAJFINSV,Mar 2014,6023,1531,4491.0,75.0,3,1562,31,2902,24.0,2191,10.0,2.0,313,80.0,9232,19507,45565,74383,1262,1,45314,27805,74383,2.0948238831615122,2.875160051216389,0.08097280292539961,19507,False,Has Debt
234,BAJAJFINSV,Mar 2015,11335,5823,5511.0,49.0,8,2230,38,3251,26.0,2409,11.0,2.0,314,80.0,11009,26312,50827,88228,1261,3,51367,35598,88228,2.372801875732708,2.4713004484304935,0.12847395384685134,26312,False,Has Debt
235,BAJAJFINSV,Mar 2016,20533,13795,6739.0,33.0,0,2877,58,3804,27.0,2775,12.0,1.0,315,80.0,13519,36062,54290,103951,1274,11,53698,48969,103951,2.651812633281859,2.3423705248522766,0.19752575732797184,36062,False,Has Debt
236,BAJAJFINSV,Mar 2017,24507,15794,8713.0,36.0,0,3716,73,4925,30.0,3450,14.0,1.0,316,80.0,16071,48282,64181,128614,1645,4,62658,64306,128614,2.989412420283574,2.344725511302476,0.19054690780163902,48282,False,Has Debt
237,BAJAJFINSV,Mar 2018,32862,22074,10788.0,33.0,1,4531,160,6099,32.0,4176,17.0,1.0,317,80.0,20403,65695,75337,161514,1792,28,69428,90266,161514,3.2072938534394377,2.3809313617303025,0.20346223856755452,65695,False,Has Debt
238,BAJAJFINSV,Mar 2019,42605,27569,15037.0,35.0,2,6657,226,8155,34.0,5374,20.0,1.0,318,80.0,23660,99754,84934,208428,2097,66,81679,124587,208428,4.201937657961246,2.258825296680186,0.20441111558907632,99754,False,Has Debt
239,BAJAJFINSV,Mar 2020,54351,36094,18258.0,34.0,0,9500,457,8302,28.0,5994,21.0,2.0,319,80.0,31222,127212,92791,251304,3216,45,91821,156223,251304,4.0640214682767875,1.9218947368421053,0.21627590488014517,127212,False,Has Debt
240,BAJAJFINSV,Mar 2021,60592,40950,19641.0,32.0,-7,9274,498,9862,25.0,7367,28.0,1.0,320,80.0,35750,128461,115554,279845,3182,129,113654,162879,279845,3.585291655037678,2.1178563726547335,0.21651985920777572,128461,False,Has Debt
241,BAJAJFINSV,Mar 2022,68406,46951,21455.0,31.0,8,9629,563,11271,26.0,8314,29.0,1.0,321,80.0,40167,161179,131987,333413,3586,113,119222,210493,333413,4.004745695331329,2.228164918475439,0.20516896461745643,161179,False,Has Debt
242,BAJAJFINSV,Mar 2023,82072,52204,29868.0,36.0,1,12380,678,16811,27.0,12210,40.0,2.0,322,159.0,46248,212265,146729,405401,4336,191,136176,264698,405401,4.573986683043507,2.412600969305331,0.2024464665849369,212265,False,Has Debt
243,BAJAJFINSV,Mar 2024,110382,69497,40886.0,37.0,-4,18607,900,21375,27.0,15595,51.0,2.0,323,159.0,60169,288933,188154,537415,5455,220,168385,363355,537415,4.789368120938867,2.1973450851829956,0.2053943414307379,288933,False,Has Debt
245,BAJAJHLDNG,Mar 2013,337,15,322.0,95.0,3,0,2,322,21.0,1856,167.0,15.0,325,111.0,10234,0,430,10775,532,0,9577,666,10775,0.0,,0.03127610208816705,0,False,Debt Free
246,BAJAJHLDNG,Mar 2014,423,23,400.0,94.0,5,0,5,400,20.0,1988,179.0,17.0,326,111.0,11888,0,449,12448,532,0,11325,592,12448,0.0,,0.03398136246786632,0,False,Debt Free
247,BAJAJHLDNG,Mar 2015,524,40,484.0,92.0,35,0,6,513,19.0,2029,182.0,19.0,327,111.0,13282,0,500,13893,544,0,13078,271,13893,0.0,,0.037716835816598286,0,False,Debt Free
248,BAJAJHLDNG,Mar 2016,470,42,429.0,91.0,7,0,5,430,21.0,2265,204.0,16.0,328,111.0,15182,0,178,15472,544,0,13276,1651,15472,0.0,,0.030377456049638055,0,False,Debt Free
249,BAJAJHLDNG,Mar 2017,842,215,628.0,75.0,8,0,5,630,21.0,2473,222.0,15.0,329,111.0,17707,0,71,17889,222,0,17364,302,17889,0.0,,0.047068030633350105,0,False,Debt Free
250,BAJAJHLDNG,Mar 2018,420,65,355.0,85.0,2390,0,5,2739,3.0,2655,239.0,17.0,330,111.0,25090,0,68,25269,215,0,24575,478,25269,0.0,,0.016621156357592308,0,False,Debt Free
251,BAJAJHLDNG,Mar 2019,431,85,347.0,80.0,2827,0,4,3170,4.0,3048,274.0,12.0,331,111.0,26841,0,56,27008,193,0,26257,558,27008,0.0,,0.0159582345971564,0,False,Debt Free
252,BAJAJHLDNG,Mar 2020,435,134,301.0,69.0,3058,13,33,3314,7.0,3080,269.0,15.0,332,111.0,27652,168,4797,32729,374,0,32068,287,32729,0.006051219248640277,23.153846153846153,0.013290965199058938,168,False,Has Debt
253,BAJAJHLDNG,Mar 2021,457,106,352.0,77.0,3451,4,34,3766,3.0,3654,328.0,12.0,333,111.0,37056,136,8186,45490,342,0,44914,234,45490,0.0036591600075335648,88.0,0.010046163992086172,136,False,Has Debt
254,BAJAJHLDNG,Mar 2022,484,117,367.0,76.0,3896,3,34,4226,2.0,4126,364.0,32.0,334,111.0,42731,114,10632,53588,310,0,52964,314,53588,0.0026609401988702676,122.33333333333333,0.009031872807344929,114,False,Has Debt
255,BAJAJHLDNG,Mar 2023,522,142,380.0,73.0,4673,7,34,5012,1.0,4946,436.0,28.0,335,111.0,44071,93,8913,53188,278,0,52555,355,53188,0.0021049296093431716,54.285714285714285,0.009814243814394224,93,False,Has Debt
256,BAJAJHLDNG,Mar 2024,1702,140,1562.0,92.0,5967,2,34,7493,2.0,7365,653.0,20.0,336,111.0,54136,63,10851,65161,244,0,64715,203,65161,0.0011613545449517945,781.0,0.026119918356071883,63,False,Has Debt
258,BAJFINANCE,Mar 2015,5392,2274,1752.0,1367.0,25,26,36,1357,34.0,898,18.0,10.0,338,50.0,4750,26655,1325,32780,252,0,326,32201,32780,5.553125,67.38461538461539,0.16449054301403296,26655,True,Has Debt
259,BAJFINANCE,Mar 2016,7299,2959,2354.0,1986.0,27,35,56,1965,35.0,1279,24.0,10.0,339,54.0,7373,37025,2522,46973,290,0,1029,45654,46973,4.985189174633096,67.25714285714285,0.1553871372916356,37025,False,Has Debt
260,BAJFINANCE,Mar 2017,9970,3853,3250.0,2867.0,29,22,71,2817,35.0,1836,33.0,11.0,340,109.0,9491,49250,4881,63731,366,0,4070,59295,63731,5.130208333333333,147.72727272727272,0.15643878175456213,49250,True,Has Debt
261,BAJFINANCE,Mar 2018,12746,4696,4115.0,3935.0,31,10,102,3843,35.0,2496,43.0,9.0,341,115.0,15733,66557,2393,84798,470,0,3139,81189,84798,4.1997097425542655,411.5,0.15031014882426472,66557,False,Has Debt
262,BAJFINANCE,Mar 2019,18487,6723,5454.0,6310.0,34,13,144,6179,35.0,3995,69.0,9.0,342,115.0,19582,101588,2948,124233,695,0,8599,114939,124233,5.1575366807127985,419.53846153846155,0.1488090925921454,101588,True,Has Debt
263,BAJFINANCE,Mar 2020,26374,9608,9159.0,7608.0,29,9,295,7322,28.0,5264,87.0,11.0,343,120.0,32208,129806,2257,164391,1321,0,17544,145526,164391,4.015280871071517,1017.6666666666666,0.1604345736688748,129806,False,Has Debt
264,BAJFINANCE,Mar 2021,26673,9519,10839.0,6314.0,24,3,325,5992,26.0,4420,73.0,14.0,344,120.0,36798,131634,2918,171470,1316,51,18397,151707,171470,3.5655777669429547,3613.0,0.15555490756400536,131634,False,Has Debt
265,BAJFINANCE,Mar 2022,31641,9855,11880.0,9906.0,31,-17,385,9504,26.0,7028,116.0,17.0,345,121.0,43592,165232,3562,212506,1716,34,12246,198510,212506,3.779928167821929,-698.8235294117648,0.14889461944603918,165232,False,Has Debt
266,BAJFINANCE,Mar 2023,41411,12701,12693.0,16018.0,39,-5,485,15528,26.0,11508,190.0,16.0,346,121.0,54251,216690,4164,275226,2308,80,22752,250087,275226,3.985323328183624,-2538.6,0.15046180230065473,216690,False,Has Debt
267,BAJFINANCE,Mar 2024,54972,18886,16099.0,19987.0,36,6,683,19310,25.0,14451,233.0,15.0,347,124.0,76572,293346,5700,375742,3250,43,30881,341568,375742,3.824788776468134,2683.1666666666665,0.14630251608816688,293346,False,Has Debt
269,BANKBARODA,Mar 2013,36442,24486,10950.0,1006.0,3,4511,322,5195,9.0,4829,23.0,19.0,349,423.0,32859,509192,16914,559387,2550,0,125617,431220,559387,15.299320954269575,2.4273996896475283,0.06514631194503984,509192,True,Has Debt
270,BANKBARODA,Mar 2014,40463,27604,12049.0,809.0,2,5555,368,5996,18.0,5036,23.0,19.0,350,431.0,37416,616973,21284,676104,2849,0,122113,551142,676104,16.301767643406347,2.169036903690369,0.059847301598570636,616973,True,Has Debt
271,BANKBARODA,Mar 2015,44915,30547,13466.0,902.0,2,5449,368,5983,36.0,3950,18.0,18.0,351,444.0,41574,665483,26465,733966,2978,0,124739,606248,733966,15.838045599504975,2.4712791337860156,0.06119493273530382,665483,True,Has Debt
272,BANKBARODA,Mar 2016,45799,32107,25391.0,-11700.0,-26,5992,525,-6233,-19.0,-5033,-22.0,0.0,352,462.0,42041,620536,28134,691173,6359,0,128894,555920,691173,14.599816483542337,4.237483311081442,0.06626271570214692,620536,True,Has Debt
273,BANKBARODA,Mar 2017,44473,29596,19250.0,-4372.0,-10,7937,540,3024,41.0,1855,8.0,15.0,353,462.0,42605,648499,27649,719216,5930,0,140716,572570,719216,15.057909768500243,2.425349628323044,0.06183538742185936,648499,True,Has Debt
274,BANKBARODA,Mar 2018,46056,29160,26093.0,-9197.0,-20,7992,901,-2106,-9.0,-1836,-7.0,0.0,354,530.0,46036,672311,28919,747796,5532,0,175137,567126,747796,14.437808701627796,3.26488988988989,0.061588989510508216,672311,True,Has Debt
275,BANKBARODA,Mar 2019,52906,32506,25815.0,-5414.0,-10,7887,948,1525,29.0,1166,4.0,0.0,355,530.0,54466,734456,30217,819670,7368,0,195716,616586,819670,13.354716706669576,3.273107645492583,0.06454548781826833,734456,True,Has Debt
276,BANKBARODA,Mar 2020,78895,50040,40583.0,-11728.0,-15,12191,1697,-1234,-99.0,981,2.0,0.0,356,925.0,75179,1068981,54850,1199935,9268,0,289727,900941,1199935,14.046318196152633,3.3289311787384137,0.06574939475888278,1068981,True,Has Debt
277,BANKBARODA,Mar 2021,74314,43201,38070.0,-6957.0,-9,14687,1357,6373,77.0,1620,3.0,0.0,357,1036.0,81354,1067173,53104,1202667,8441,0,281859,912367,1202667,12.95270057045758,2.5920882413018314,0.061791002829544674,1067173,True,Has Debt
278,BANKBARODA,Mar 2022,73385,38815,37518.0,-2948.0,-4,14395,1438,10008,23.0,7933,15.0,19.0,358,1036.0,90833,1185331,62922,1340121,11098,1,347587,981435,1340121,12.902404510770772,2.606321639458145,0.05475998062861488,1185331,True,Has Debt
279,BANKBARODA,Mar 2023,94503,49942,38231.0,6329.0,7,16275,2040,20565,29.0,15005,29.0,19.0,359,1036.0,104019,1342592,78224,1525871,9865,3,397487,1118516,1525871,12.77989624482414,2.349062980030722,0.06193380698630487,1342592,True,Has Debt
280,BANKBARODA,Mar 2024,118379,69899,44379.0,4102.0,3,23399,1702,25799,29.0,18869,36.0,21.0,360,1036.0,118677,1453761,81302,1654775,9054,6,407136,1238579,1654775,12.143718727289434,1.8966195136544297,0.07153782236255685,1453761,True,Has Debt
282,BHARTIARTL,Mar 2013,76947,53987,22960.0,30.0,1159,4519,14815,4785,53.0,2267,4.0,17.0,374,1899.0,48423,66736,40912,157970,125674,2992,7710,21594,157970,1.326179404634156,5.080770081876522,0.48709881623092993,66736,False,Has Debt
283,BHARTIARTL,Mar 2014,85864,59352,26512.0,31.0,2881,5879,15650,7864,62.0,3019,5.0,26.0,375,1999.0,57757,75896,45840,181492,140614,0,15531,25347,181492,1.2700984001606532,4.509610477972444,0.47310074273246205,75896,False,Has Debt
284,BHARTIARTL,Mar 2015,96101,62499,33602.0,35.0,1243,4446,19858,10540,52.0,5048,8.0,33.0,376,1999.0,37778,83415,58747,181939,124279,17415,10752,29494,181939,2.097066143751414,7.557804768331084,0.5282045081043647,83415,False,Has Debt
285,BHARTIARTL,Mar 2016,96532,62548,33984.0,35.0,4858,8546,17450,12846,46.0,6893,11.0,9.0,377,1999.0,64771,100646,57056,224472,172293,5702,11977,34500,224472,1.5073536019170286,3.97659723847414,0.4300402722834028,100646,False,Has Debt
286,BHARTIARTL,Mar 2017,95468,60138,35330.0,37.0,1713,9547,19773,7723,45.0,4241,7.0,11.0,378,1999.0,65458,107288,57578,232322,178235,10838,14339,28910,232322,1.5904650369865247,3.7006389441709437,0.41092965797470754,107288,False,Has Debt
287,BHARTIARTL,Mar 2018,82639,52560,30079.0,36.0,1756,9326,19243,3267,33.0,2184,2.0,194.0,379,1999.0,67536,111334,68653,249521,187200,9751,16159,36411,249521,1.60112173725462,3.2252841518335837,0.33119056111509654,111334,False,Has Debt
